gene,gene_start,gene_end,CHROM,gene_length
chr20:21410897-21629015,21410897,21629015,20,218119
chr20:21629015-21844961,21629015,21844961,20,215947
chr20:21844961-22085969,21844961,22085969,20,241009
chr20:22085969-22311014,22085969,22311014,20,225046
chr20:22311014-22516478,22311014,22516478,20,205465
chr20:22516478-22725155,22516478,22725155,20,208678
chr20:22725155-22945155,22725155,22945155,20,220001
chr20:22945155-23156670,22945155,23156670,20,211516
chr20:23156670-23372828,23156670,23372828,20,216159
chr20:23372828-23601298,23372828,23601298,20,228471
chr20:23601298-23869817,23601298,23869817,20,268520
chr20:23869817-24096544,23869817,24096544,20,226728
chr20:24096544-24303672,24096544,24303672,20,207129
chr20:24303672-24512399,24303672,24512399,20,208728
chr20:24512399-24730246,24512399,24730246,20,217848
chr20:24730246-24953991,24730246,24953991,20,223746
chr20:24953991-25172425,24953991,25172425,20,218435
chr20:25172425-25407460,25172425,25407460,20,235036
chr20:25407460-31395289,25407460,31395289,20,5987830
chr20:31395289-31638961,31395289,31638961,20,243673
chr20:31638961-31868403,31638961,31868403,20,229443
chr20:31868403-32090262,31868403,32090262,20,221860
chr20:32090262-32325955,32090262,32325955,20,235694
chr20:32325955-32545535,32325955,32545535,20,219581
chr20:32545535-32781764,32545535,32781764,20,236230
chr20:32781764-33005653,32781764,33005653,20,223890
chr20:33005653-33222118,33005653,33222118,20,216466
chr20:33222118-33450044,33222118,33450044,20,227927
chr20:33450044-33686423,33450044,33686423,20,236380
chr20:33686423-33921946,33686423,33921946,20,235524
chr20:33921946-34147326,33921946,34147326,20,225381
chr20:34147326-34401477,34147326,34401477,20,254152
chr20:34401477-34630150,34401477,34630150,20,228674
chr20:34630150-34866062,34630150,34866062,20,235913
chr20:34866062-35092219,34866062,35092219,20,226158
chr20:35092219-35330517,35092219,35330517,20,238299
chr20:35330517-35560974,35330517,35560974,20,230458
chr20:35560974-35799002,35560974,35799002,20,238029
chr20:35799002-36039086,35799002,36039086,20,240085
chr20:36039086-36264577,36039086,36264577,20,225492
chr20:36264577-36494545,36264577,36494545,20,229969
chr20:36494545-36738424,36494545,36738424,20,243880
chr20:36738424-36986027,36738424,36986027,20,247604
chr20:36986027-37231896,36986027,37231896,20,245870
chr20:37231896-37447870,37231896,37447870,20,215975
chr20:37447870-37665340,37447870,37665340,20,217471
chr20:37665340-37876206,37665340,37876206,20,210867
chr20:37876206-38090371,37876206,38090371,20,214166
chr20:38090371-38304305,38090371,38304305,20,213935
chr20:38304305-38530073,38304305,38530073,20,225769
chr20:38530073-38747669,38530073,38747669,20,217597
chr20:38747669-38967445,38747669,38967445,20,219777
chr20:38967445-39178733,38967445,39178733,20,211289
chr20:39178733-39392121,39178733,39392121,20,213389
chr20:39392121-39605765,39392121,39605765,20,213645
chr20:39605765-39823245,39605765,39823245,20,217481
chr20:39823245-40035271,39823245,40035271,20,212027
chr20:40035271-40245931,40035271,40245931,20,210661
chr20:40245931-40458563,40245931,40458563,20,212633
chr20:40458563-40671862,40458563,40671862,20,213300
chr20:40671862-40874719,40671862,40874719,20,202858
chr20:40874719-41095365,40874719,41095365,20,220647
chr20:41095365-41315840,41095365,41315840,20,220476
chr20:41315840-41529603,41315840,41529603,20,213764
chr20:41529603-41752716,41529603,41752716,20,223114
chr20:41752716-41974182,41752716,41974182,20,221467
chr20:41974182-42179517,41974182,42179517,20,205336
chr20:42179517-42394122,42179517,42394122,20,214606
chr20:42394122-42604298,42394122,42604298,20,210177
chr20:42604298-42818235,42604298,42818235,20,213938
chr20:42818235-43030351,42818235,43030351,20,212117
chr20:43030351-43240291,43030351,43240291,20,209941
chr20:43240291-43468640,43240291,43468640,20,228350
chr20:43468640-43708176,43468640,43708176,20,239537
chr20:43708176-43937589,43708176,43937589,20,229414
chr20:43937589-44150432,43937589,44150432,20,212844
chr20:44150432-44375243,44150432,44375243,20,224812
chr20:44375243-44599355,44375243,44599355,20,224113
chr20:44599355-44817876,44599355,44817876,20,218522
chr20:44817876-45038251,44817876,45038251,20,220376
chr20:45038251-45251888,45038251,45251888,20,213638
chr20:45251888-45468442,45251888,45468442,20,216555
chr20:45468442-45707221,45468442,45707221,20,238780
chr20:45707221-45947385,45707221,45947385,20,240165
chr20:45947385-46160247,45947385,46160247,20,212863
chr20:46160247-46365712,46160247,46365712,20,205466
chr20:46365712-46577415,46365712,46577415,20,211704
chr20:46577415-46787870,46577415,46787870,20,210456
chr20:46787870-46999076,46787870,46999076,20,211207
chr20:46999076-47218827,46999076,47218827,20,219752
chr20:47218827-47459942,47218827,47459942,20,241116
chr20:47459942-47693261,47459942,47693261,20,233320
chr20:47693261-47942004,47693261,47942004,20,248744
chr20:47942004-48161614,47942004,48161614,20,219611
chr20:48161614-48374370,48161614,48374370,20,212757
chr20:48374370-48614792,48374370,48614792,20,240423
chr20:48614792-48823129,48614792,48823129,20,208338
chr20:48823129-49055354,48823129,49055354,20,232226
chr20:49055354-49294781,49055354,49294781,20,239428
chr20:49294781-49511208,49294781,49511208,20,216428
chr20:49511208-49733570,49511208,49733570,20,222363
chr20:49733570-49967671,49733570,49967671,20,234102
chr20:49967671-50201049,49967671,50201049,20,233379
chr20:50201049-50418037,50201049,50418037,20,216989
chr20:50418037-50646726,50418037,50646726,20,228690
chr20:50646726-50885496,50646726,50885496,20,238771
chr20:50885496-51103634,50885496,51103634,20,218139
chr20:51103634-51315091,51103634,51315091,20,211458
chr20:51315091-51526556,51315091,51526556,20,211466
chr20:51526556-51754160,51526556,51754160,20,227605
chr20:51754160-52004270,51754160,52004270,20,250111
chr20:52004270-52236846,52004270,52236846,20,232577
chr20:52236846-52448160,52236846,52448160,20,211315
chr20:52448160-52665209,52448160,52665209,20,217050
chr20:52665209-52871292,52665209,52871292,20,206084
chr20:52871292-53079129,52871292,53079129,20,207838
chr20:53079129-53287242,53079129,53287242,20,208114
chr20:53287242-53524363,53287242,53524363,20,237122
chr20:53524363-53777888,53524363,53777888,20,253526
chr20:53777888-54001269,53777888,54001269,20,223382
chr20:54001269-54213365,54001269,54213365,20,212097
chr20:54213365-54430220,54213365,54430220,20,216856
chr20:54430220-54645838,54430220,54645838,20,215619
chr20:54645838-54869304,54645838,54869304,20,223467
chr20:54869304-55091121,54869304,55091121,20,221818
chr20:55091121-55312772,55091121,55312772,20,221652
chr20:55312772-55570230,55312772,55570230,20,257459
chr20:55570230-55780987,55570230,55780987,20,210758
chr20:55780987-56010176,55780987,56010176,20,229190
chr20:56010176-56229425,56010176,56229425,20,219250
chr20:56229425-56454570,56229425,56454570,20,225146
chr20:56454570-56693481,56454570,56693481,20,238912
chr20:56693481-56914952,56693481,56914952,20,221472
chr20:56914952-57125909,56914952,57125909,20,210958
chr20:57125909-57337510,57125909,57337510,20,211602
chr20:57337510-57550243,57337510,57550243,20,212734
chr20:57550243-57756057,57550243,57756057,20,205815
chr20:57756057-57962991,57756057,57962991,20,206935
chr20:57962991-58169571,57962991,58169571,20,206581
chr20:58169571-58382702,58169571,58382702,20,213132
chr20:58382702-58594036,58382702,58594036,20,211335
chr20:58594036-58802689,58594036,58802689,20,208654
chr20:58802689-59017570,58802689,59017570,20,214882
chr20:59017570-59228987,59017570,59228987,20,211418
chr20:59228987-59436447,59228987,59436447,20,207461
chr20:59436447-59655252,59436447,59655252,20,218806
chr20:59655252-59862681,59655252,59862681,20,207430
chr20:59862681-60071543,59862681,60071543,20,208863
chr20:60071543-60279027,60071543,60279027,20,207485
chr20:60279027-60489165,60279027,60489165,20,210139
chr20:60489165-60700948,60489165,60700948,20,211784
chr20:60700948-60910263,60700948,60910263,20,209316
chr20:60910263-61118602,60910263,61118602,20,208340
chr20:61118602-61328112,61118602,61328112,20,209511
chr20:61328112-61539005,61328112,61539005,20,210894
chr20:61539005-61746452,61539005,61746452,20,207448
chr20:61746452-61959016,61746452,61959016,20,212565
chr20:61959016-62181147,61959016,62181147,20,222132
chr20:62181147-62396822,62181147,62396822,20,215676
chr20:62396822-62645105,62396822,62645105,20,248284
chr20:62645105-62853863,62645105,62853863,20,208759
chr20:62853863-63067836,62853863,63067836,20,213974
chr20:63067836-63278041,63067836,63278041,20,210206
chr20:63278041-63487928,63278041,63487928,20,209888
chr20:63487928-63719105,63487928,63719105,20,231178
chr20:63719105-63957172,63719105,63957172,20,238068
chr20:63957172-64187978,63957172,64187978,20,230807
chr21:14177251-14392441,14177251,14392441,21,215191
chr21:14392441-14603448,14392441,14603448,21,211008
chr21:14603448-14828613,14603448,14828613,21,225166
chr21:14828613-15049346,14828613,15049346,21,220734
chr21:15049346-15257818,15049346,15257818,21,208473
chr21:15257818-15468998,15257818,15468998,21,211181
chr21:15468998-15682556,15468998,15682556,21,213559
chr21:15682556-15892623,15682556,15892623,21,210068
chr21:15892623-16118450,15892623,16118450,21,225828
chr21:16118450-16334817,16118450,16334817,21,216368
chr21:16334817-16552001,16334817,16552001,21,217185
chr21:16552001-16772247,16552001,16772247,21,220247
chr21:16772247-16990151,16772247,16990151,21,217905
chr21:16990151-17224262,16990151,17224262,21,234112
chr21:17224262-17474072,17224262,17474072,21,249811
chr21:17474072-17703942,17474072,17703942,21,229871
chr21:17703942-17932109,17703942,17932109,21,228168
chr21:17932109-18146623,17932109,18146623,21,214515
chr21:18146623-18357710,18146623,18357710,21,211088
chr21:18357710-18579311,18357710,18579311,21,221602
chr21:18579311-18792405,18579311,18792405,21,213095
chr21:18792405-19007952,18792405,19007952,21,215548
chr21:19007952-19225383,19007952,19225383,21,217432
chr21:19225383-19436212,19225383,19436212,21,210830
chr21:19436212-19645241,19436212,19645241,21,209030
chr21:19645241-19860438,19645241,19860438,21,215198
chr21:19860438-20074872,19860438,20074872,21,214435
chr21:20074872-20290934,20074872,20290934,21,216063
chr21:20290934-20501854,20290934,20501854,21,210921
chr21:20501854-20711582,20501854,20711582,21,209729
chr21:20711582-20919867,20711582,20919867,21,208286
chr21:20919867-21133383,20919867,21133383,21,213517
chr21:21133383-21341558,21133383,21341558,21,208176
chr21:21341558-21551360,21341558,21551360,21,209803
chr21:21551360-21763349,21551360,21763349,21,211990
chr21:21763349-21975067,21763349,21975067,21,211719
chr21:21975067-22187627,21975067,22187627,21,212561
chr21:22187627-22398569,22187627,22398569,21,210943
chr21:22398569-22617709,22398569,22617709,21,219141
chr21:22617709-22831658,22617709,22831658,21,213950
chr21:22831658-23050881,22831658,23050881,21,219224
chr21:23050881-23261287,23050881,23261287,21,210407
chr21:23261287-23471914,23261287,23471914,21,210628
chr21:23471914-23681450,23471914,23681450,21,209537
chr21:23681450-23898694,23681450,23898694,21,217245
chr21:23898694-24109616,23898694,24109616,21,210923
chr21:24109616-24318964,24109616,24318964,21,209349
chr21:24318964-24532189,24318964,24532189,21,213226
chr21:24532189-24746686,24532189,24746686,21,214498
chr21:24746686-24961070,24746686,24961070,21,214385
chr21:24961070-25172726,24961070,25172726,21,211657
chr21:25172726-25383117,25172726,25383117,21,210392
chr21:25383117-25598009,25383117,25598009,21,214893
chr21:25598009-25816877,25598009,25816877,21,218869
chr21:25816877-26038869,25816877,26038869,21,221993
chr21:26038869-26259145,26038869,26259145,21,220277
chr21:26259145-26476310,26259145,26476310,21,217166
chr21:26476310-26687640,26476310,26687640,21,211331
chr21:26687640-26902544,26687640,26902544,21,214905
chr21:26902544-27113172,26902544,27113172,21,210629
chr21:27113172-27322718,27113172,27322718,21,209547
chr21:27322718-27535915,27322718,27535915,21,213198
chr21:27535915-27753342,27535915,27753342,21,217428
chr21:27753342-28066181,27753342,28066181,21,312840
chr21:28066181-28280994,28066181,28280994,21,214814
chr21:28280994-28491049,28280994,28491049,21,210056
chr21:28491049-28713245,28491049,28713245,21,222197
chr21:28713245-28935904,28713245,28935904,21,222660
chr21:28935904-29157416,28935904,29157416,21,221513
chr21:29157416-29371240,29157416,29371240,21,213825
chr21:29371240-29589405,29371240,29589405,21,218166
chr21:29589405-29800420,29589405,29800420,21,211016
chr21:29800420-30007333,29800420,30007333,21,206914
chr21:30007333-30218712,30007333,30218712,21,211380
chr21:30218712-30429771,30218712,30429771,21,211060
chr21:30429771-30642447,30429771,30642447,21,212677
chr21:30642447-30858987,30642447,30858987,21,216541
chr21:30858987-31072795,30858987,31072795,21,213809
chr21:31072795-31289822,31072795,31289822,21,217028
chr21:31289822-31514894,31289822,31514894,21,225073
chr21:31514894-31743898,31514894,31743898,21,229005
chr21:31743898-31971925,31743898,31971925,21,228028
chr21:31971925-32189207,31971925,32189207,21,217283
chr21:32189207-32410371,32189207,32410371,21,221165
chr21:32410371-32650857,32410371,32650857,21,240487
chr21:32650857-32870618,32650857,32870618,21,219762
chr21:32870618-33082250,32870618,33082250,21,211633
chr21:33082250-33302242,33082250,33302242,21,219993
chr21:33302242-33538643,33302242,33538643,21,236402
chr21:33538643-33765895,33538643,33765895,21,227253
chr21:33765895-33990731,33765895,33990731,21,224837
chr21:33990731-34203604,33990731,34203604,21,212874
chr21:34203604-34415736,34203604,34415736,21,212133
chr21:34415736-34630821,34415736,34630821,21,215086
chr21:34630821-34840606,34630821,34840606,21,209786
chr21:34840606-35049379,34840606,35049379,21,208774
chr21:35049379-35259740,35049379,35259740,21,210362
chr21:35259740-35470396,35259740,35470396,21,210657
chr21:35470396-35684036,35470396,35684036,21,213641
chr21:35684036-35903974,35684036,35903974,21,219939
chr21:35903974-36125441,35903974,36125441,21,221468
chr21:36125441-36374720,36125441,36374720,21,249280
chr21:36374720-36600514,36374720,36600514,21,225795
chr21:36600514-36818046,36600514,36818046,21,217533
chr21:36818046-37043286,36818046,37043286,21,225241
chr21:37043286-37270173,37043286,37270173,21,226888
chr21:37270173-37489581,37270173,37489581,21,219409
chr21:37489581-37703065,37489581,37703065,21,213485
chr21:37703065-37914242,37703065,37914242,21,211178
chr21:37914242-38125924,37914242,38125924,21,211683
chr21:38125924-38335993,38125924,38335993,21,210070
chr21:38335993-38544828,38335993,38544828,21,208836
chr21:38544828-38755701,38544828,38755701,21,210874
chr21:38755701-38966617,38755701,38966617,21,210917
chr21:38966617-39179993,38966617,39179993,21,213377
chr21:39179993-39406121,39179993,39406121,21,226129
chr21:39406121-39623827,39406121,39623827,21,217707
chr21:39623827-39840250,39623827,39840250,21,216424
chr21:39840250-40060249,39840250,40060249,21,220000
chr21:40060249-40276422,40060249,40276422,21,216174
chr21:40276422-40492777,40276422,40492777,21,216356
chr21:40492777-40704343,40492777,40704343,21,211567
chr21:40704343-40919165,40704343,40919165,21,214823
chr21:40919165-41137880,40919165,41137880,21,218716
chr21:41137880-41350942,41137880,41350942,21,213063
chr21:41350942-41568613,41350942,41568613,21,217672
chr21:41568613-41782018,41568613,41782018,21,213406
chr21:41782018-41999836,41782018,41999836,21,217819
chr21:41999836-42213474,41999836,42213474,21,213639
chr21:42213474-42422907,42213474,42422907,21,209434
chr21:42422907-42636055,42422907,42636055,21,213149
chr21:42636055-42859888,42636055,42859888,21,223834
chr21:42859888-43103219,42859888,43103219,21,243332
chr21:43103219-43396753,43103219,43396753,21,293535
chr21:43396753-43612993,43396753,43612993,21,216241
chr21:43612993-43836856,43612993,43836856,21,223864
chr21:43836856-44060350,43836856,44060350,21,223495
chr21:44060350-44280031,44060350,44280031,21,219682
chr21:44280031-44499206,44280031,44499206,21,219176
chr21:44499206-44722706,44499206,44722706,21,223501
chr21:44722706-44939308,44722706,44939308,21,216603
chr21:44939308-45149167,44939308,45149167,21,209860
chr21:45149167-45362116,45149167,45362116,21,212950
chr21:45362116-45573985,45362116,45573985,21,211870
chr21:45573985-45794609,45573985,45794609,21,220625
chr21:45794609-46010226,45794609,46010226,21,215618
